100001,111110,111111
,ERROR
0,ERROR
0,ERROR
001011100101,001011100101,001011100101
,ERROR
1001000011000110,1110111100111001,1110111100111010
100000010110101,111111101001010,111111101001011
0001110011010110,0001110011010110,0001110011010110
00001111011100,00001111011100,00001111011100
101011100,110100011,110100100
0110111001100,0110111001100,0110111001100
010111,010111,010111
111001,100110,100111
0100001,0100001,0100001
111010001100110,100101110011001,100101110011010
010110100101,010110100101,010110100101
011000001011010,011000001011010,011000001011010
100111,111000,111001
001011010101110,001011010101110,001011010101110
0111111110,0111111110,0111111110
0001101011110,0001101011110,0001101011110
11,10,00
110111,101000,101001
101101010110,110010101001,110010101010
10,11,00
1010,1101,1110
,ERROR
0011101001111,0011101001111,0011101001111
011001001000,011001001000,011001001000
01,01,01
01100110101,01100110101,01100110101
00001010000001001,ERROR
01110010000000,01110010000000,01110010000000
10110001011101,11001110100010,11001110100011
101,110,111
1100000011,1011111100,1011111101
10,11,00
1,ERROR
11000010110110100,ERROR
0100,0100,0100
11100100111100,10011011000011,10011011000100
010000100,010000100,010000100
001100001010,001100001010,001100001010
111111,100000,100001
0000000101,0000000101,0000000101
0000010111,0000010111,0000010111
000,000,000
100111000010,111000111101,111000111110
100011,111100,111101
01100110010011,01100110010011,01100110010011
01011,01011,01011
1100000011,1011111100,1011111101
110110110,101001001,101001010
10011,11100,11101
001100,001100,001100
0011100001001,0011100001001,0011100001001
10,11,00
0011,0011,0011
10001001100100,11110110011011,11110110011100
101111100101,110000011010,110000011011
0010000111001,0010000111001,0010000111001
11011,10100,10101
000111110101,000111110101,000111110101
0,ERROR
1110101011,1001010100,1001010101
000110010111,000110010111,000110010111
11010,10101,10110
1100110001,1011001110,1011001111
010111110011010,010111110011010,010111110011010
11011101001100011,ERROR
01100000011,01100000011,01100000011
111,100,101
000010101011,000010101011,000010101011
0101,0101,0101
1,ERROR
100100,111011,111100
110101100,101010011,101010100
10010,11101,11110
11111100111000,10000011000111,10000011001000
1111,1000,1001
010011111,010011111,010011111
11100000101111,10011111010000,10011111010001
11011,10100,10101
,ERROR
111,100,101
000010010111000,000010010111000,000010010111000
1111011101001100,1000100010110011,1000100010110100
01001110100,01001110100,01001110100
000011001,000011001,000011001
1111000000101,1000111111010,1000111111011
100100110100111,111011001011000,111011001011001
101,110,111
110010,101101,101110
100010,111101,111110
1110011001100011,1001100110011100,1001100110011101
01,01,01
101,110,111
110100000111,101011111000,101011111001
100010,111101,111110
000011,000011,000011
001100110110101,001100110110101,001100110110101
0,ERROR
0100100101011,0100100101011,0100100101011
11001111,10110000,10110001
1010001110110111,1101110001001000,1101110001001001
0000000,0000000,0000000
110001110111,101110001000,101110001001
111001011111,100110100000,100110100001
000110,000110,000110
010101111000,010101111000,010101111000
01111110001011,01111110001011,01111110001011
00011010000001,00011010000001,00011010000001
01010111101001,01010111101001,01010111101001
10000,11111,00000
1011000,1100111,1101000
,ERROR
0110000000011100,0110000000011100,0110000000011100
0101110111100111,0101110111100111,0101110111100111
100101,111010,111011
0,ERROR
,ERROR
110111011,101000100,101000101
11010011,10101100,10101101
00110,00110,00110
10001011011100101,ERROR
1001010001,1110101110,1110101111
11001111100,10110000011,10110000100
0111011,0111011,0111011
101101111000,110010000111,110010001000
1011001010100111,1100110101011000,1100110101011001
011,011,011
00101000,00101000,00101000
01,01,01
0010001,0010001,0010001
0010110000011101,0010110000011101,0010110000011101
00,00,00
10,11,00
101110000,110001111,110010000
1011000101101111,1100111010010000,1100111010010001
010111001100110,010111001100110,010111001100110
101101010010,110010101101,110010101110
100100111,111011000,111011001
01101110010100010,ERROR
10,11,00
11001,10110,10111
0110011110011,0110011110011,0110011110011
0000101001010,0000101001010,0000101001010
001011001100111,001011001100111,001011001100111
,ERROR
,ERROR
,ERROR
10101001000010110,ERROR
111111001010,100000110101,100000110110
,ERROR
1110,1001,1010
111111,100000,100001
111000010000,100111101111,100111110000
00,00,00
0111101111001,0111101111001,0111101111001
1,ERROR
100111011010101,111000100101010,111000100101011
11011101101111,10100010010000,10100010010001
11111111100100,10000000011011,10000000011100
1,ERROR
011011001001,011011001001,011011001001
01000111001110011,ERROR
11011100100000,10100011011111,10100011100000
01,01,01
01000,01000,01000
11110100101100,10001011010011,10001011010100
111000011,100111100,100111101
,ERROR
101101100111010,110010011000101,110010011000110
0010110111010,0010110111010,0010110111010
1100001,1011110,1011111
11,10,00
0110,0110,0110
1000,1111,0000
0011000,0011000,0011000
00111111111110000,ERROR
10011000000010,11100111111101,11100111111110
001,001,001
010111111100110,010111111100110,010111111100110
011011010101,011011010101,011011010101
11,10,00
0011011,0011011,0011011
11,10,00
1101100010110,1010011101001,1010011101010
00,00,00
1001011111011,1110100000100,1110100000101
01001001000100,01001001000100,01001001000100
10001011110,11110100001,11110100010
111,100,101
1101110011,1010001100,1010001101
110111,101000,101001
0111011,0111011,0111011
10010100110,11101011001,11101011010
01010100,01010100,01010100
,ERROR
0111001100000111,0111001100000111,0111001100000111
010010111,010010111,010010111
01,01,01
101111001,110000110,110000111
01011001111110,01011001111110,01011001111110
1,ERROR
110100110111011,101011001000100,101011001000101
001011110011,001011110011,001011110011
0000111001001,0000111001001,0000111001001
111101000011010,100010111100101,100010111100110
111,100,101
11011101,10100010,10100011
0101111111,0101111111,0101111111
00111,00111,00111
0100011010101,0100011010101,0100011010101
,ERROR
100011110,111100001,111100010
1,ERROR
,ERROR
1000010101111,1111101010000,1111101010001
1101011,1010100,1010101
101101,110010,110011
1100000000,1011111111,0000000000
11,10,00
001011,001011,001011
0,ERROR
01000011,01000011,01000011
011011,011011,011011
000111,000111,000111
1011010000,1100101111,1100110000
110010101,101101010,101101011
0100111101010101,0100111101010101,0100111101010101
1100,1011,0000
010110110101110,010110110101110,010110110101110
00101101,00101101,00101101
,ERROR
00101110011,00101110011,00101110011
1001000110,1110111001,1110111010
00111000,00111000,00111000
0,ERROR
11110111101110111,ERROR
110100010010111,101011101101000,101011101101001
01110001110111100,ERROR
10001100010,11110011101,11110011110
1100110011001,1011001100110,1011001100111
1001110,1110001,1110010
0110001111011011,0110001111011011,0110001111011011
010111001100000,010111001100000,010111001100000
100111011010100,111000100101011,111000100101100
0110000101110,0110000101110,0110000101110
0100001111010,0100001111010,0100001111010
1110101010000101,1001010101111010,1001010101111011
10101000,11010111,11011000
101,110,111
11110111110011,10001000001100,10001000001101
1110000111000,1001111000111,1001111001000
1011001011011000,1100110100100111,1100110100101000
100100000,111011111,111100000
001001,001001,001001
00011111,00011111,00011111
1001,1110,1111
010110,010110,010110
011010,011010,011010
111,100,101
111100101110001,100011010001110,100011010001111
01000110101,01000110101,01000110101
1001100011111,1110011100000,1110011100001
,ERROR
0001111,0001111,0001111
0,ERROR
0110010001,0110010001,0110010001
010010101101110,010010101101110,010010101101110
0011,0011,0011
11001,10110,10111
0110,0110,0110
1000100,1111011,1111100
0111011101,0111011101,0111011101
1001100000101,1110011111010,1110011111011
000101000,000101000,000101000
110000100111101,101111011000010,101111011000011
0011,0011,0011
111111100010,100000011101,100000011110
00110001011001100,ERROR
01110010000100100,ERROR
00101110010011010,ERROR
1110100001010,1001011110101,1001011110110
1100,1011,0000
01001010000001101,ERROR
01010110010110,01010110010110,01010110010110
111000001110011,100111110001100,100111110001101
0100111,0100111,0100111
00101011,00101011,00101011
001110110101,001110110101,001110110101
110111100111,101000011000,101000011001
00010100010,00010100010,00010100010
11100,10011,10100
10,11,00
01111111011000011,ERROR
1010100110111011,1101011001000100,1101011001000101
01,01,01
01,01,01
01110101,01110101,01110101
10000001110001111,ERROR
0011010,0011010,0011010
100111001000,111000110111,111000111000
0110110110001011,0110110110001011,0110110110001011
1101001000010010,1010110111101101,1010110111101110
110100100,101011011,101011100
100011110101010,111100001010101,111100001010110
00001111010001,00001111010001,00001111010001
1100,1011,0000
010010,010010,010010
0100101011110,0100101011110,0100101011110
101011001011011,110100110100100,110100110100101
11100010001011001,ERROR
00100011101,00100011101,00100011101
11101001001100,10010110110011,10010110110100
00000001,00000001,00000001
101101001011,110010110100,110010110101
01010100111000,01010100111000,01010100111000
1010010110,1101101001,1101101010
,ERROR
10,11,00
011110,011110,011110
,ERROR
10100101010110101,ERROR
10111100000100101,ERROR
01010000111001,01010000111001,01010000111001
01111001,01111001,01111001
10101,11010,11011
011,011,011
0111011010,0111011010,0111011010
0001100100110110,0001100100110110,0001100100110110
10011010,11100101,11100110
1,ERROR
,ERROR
1001000111101,1110111000010,1110111000011
00,00,00
011000,011000,011000
00,00,00
1111110110,1000001001,1000001010
01010011100,01010011100,01010011100
1,ERROR
100111101110,111000010001,111000010010
110111111,101000000,101000001
1101,1010,1011
00111001110,00111001110,00111001110
1101001000001000,1010110111110111,1010110111111000
100010000110,111101111001,111101111010
11100101,10011010,10011011
11100010110,10011101001,10011101010
111,100,101
01110011010,01110011010,01110011010
00,00,00
1110110101111,1001001010000,1001001010001
00011000,00011000,00011000
000011000010011,000011000010011,000011000010011
01110,01110,01110
11000001011,10111110100,10111110101
11010101000000,10101010111111,10101011000000
0111111,0111111,0111111
1001110,1110001,1110010
1010011,1101100,1101101
1001100,1110011,1110100
1,ERROR
0001010010,0001010010,0001010010
00000010,00000010,00000010
11,10,00
1001001100,1110110011,1110110100
1100000110,1011111001,1011111010
0101000101111001,0101000101111001,0101000101111001
0101110100111001,0101110100111001,0101110100111001
11111010110,10000101001,10000101010
0011,0011,0011
001011110100111,001011110100111,001011110100111
0101011011000000,0101011011000000,0101011011000000
100000010011,111111101100,111111101101
0001111,0001111,0001111
11111,10000,10001
1111111,1000000,1000001
010101,010101,010101
111001101,100110010,100110011
0011111110101,0011111110101,0011111110101
1010100010000010,1101011101111101,1101011101111110
1000011,1111100,1111101
0010,0010,0010
100011111,111100000,111100001
100111100111000,111000011000111,111000011001000
011100011000,011100011000,011100011000
0,ERROR
0011,0011,0011
01101000110011011,ERROR
1001011111010,1110100000101,1110100000110
10100111000001010,ERROR
01110011,01110011,01110011
0110010000,0110010000,0110010000
000,000,000
0011011100,0011011100,0011011100
11,10,00
00101001,00101001,00101001
0001000011110001,0001000011110001,0001000011110001
1010011011111011,1101100100000100,1101100100000101
1101,1010,1011
000,000,000
100110100,111001011,111001100
00010,00010,00010
01110111,01110111,01110111
1000101111,1111010000,1111010001
10,11,00
0000110,0000110,0000110
01111100010100,01111100010100,01111100010100
100001101101,111110010010,111110010011
111101000,100010111,100011000
00,00,00
11,10,00
110000011,101111100,101111101
101111000011011,110000111100100,110000111100101
000000101110,000000101110,000000101110
11111,10000,10001
11,10,00
10011101001011,11100010110100,11100010110101
0110110,0110110,0110110
0010100000000,0010100000000,0010100000000
111010110100001,100101001011110,100101001011111
1010100010110100,1101011101001011,1101011101001100
1110111,1001000,1001001
01,01,01
111000011110,100111100001,100111100010
,ERROR
1101,1010,1011
00011101101,00011101101,00011101101
000011010100,000011010100,000011010100
010010,010010,010010
11100,10011,10100
0100100010011100,0100100010011100,0100100010011100
00000000111011011,ERROR
001000000,001000000,001000000
,ERROR
10011100,11100011,11100100
11011100011011100,ERROR
110011100110100,101100011001011,101100011001100
101,110,111
1,ERROR
101001101111000,110110010000111,110110010001000
11011111,10100000,10100001
1010111101,1101000010,1101000011
00001100001111,00001100001111,00001100001111
0010010,0010010,0010010
0101111010110,0101111010110,0101111010110
1111011,1000100,1000101
11001111,10110000,10110001
11,10,00
10110100000000100,ERROR
01101101,01101101,01101101
001010,001010,001010
11111010,10000101,10000110
1011,1100,1101
11111101010,10000010101,10000010110
011101,011101,011101
1100111111000101,1011000000111010,1011000000111011
0,ERROR
00,00,00
0110111110,0110111110,0110111110
00000010100,00000010100,00000010100
00111,00111,00111
001101,001101,001101
1011010,1100101,1100110
110,101,000
11000101001,10111010110,10111010111
011110111101,011110111101,011110111101
1010001010000110,1101110101111001,1101110101111010
110000,101111,000000
00110100,00110100,00110100
1110100001,1001011110,1001011111
01110001111,01110001111,01110001111
0111110100,0111110100,0111110100
10000,11111,00000
1111101,1000010,1000011
011111111011,011111111011,011111111011
100010,111101,111110
11,10,00
001110,001110,001110
0110000110101010,0110000110101010,0110000110101010
10,11,00
01011101,01011101,01011101
10,11,00
0011111,0011111,0011111
0111111,0111111,0111111
0010010,0010010,0010010
11001110000100101,ERROR
00111011011,00111011011,00111011011
11100001,10011110,10011111
1010100000011,1101011111100,1101011111101
1010011,1101100,1101101
0,ERROR
110100010,101011101,101011110
11110101001001,10001010110110,10001010110111
10111100100,11000011011,11000011100
100,111,000
10010,11101,11110
1010,1101,1110
1001101001101111,1110010110010000,1110010110010001
1100100111,1011011000,1011011001
1001,1110,1111
,ERROR
100101011111,111010100000,111010100001
101101110100,110010001011,110010001100
01011,01011,01011
001,001,001
01100,01100,01100
100101101,111010010,111010011
0100011,0100011,0100011
10010100001,11101011110,11101011111
00111011100110111,ERROR
1101011011,1010100100,1010100101
1,ERROR
000001011101110,000001011101110,000001011101110
0011010,0011010,0011010
,ERROR
0011110011001,0011110011001,0011110011001
1101000101,1010111010,1010111011
0,ERROR
101111101,110000010,110000011
10,11,00
111110001,100001110,100001111
0,ERROR
11101,10010,10011
011,011,011
1000011110011,1111100001100,1111100001101
101111001001100,110000110110011,110000110110100
011010,011010,011010
1000001,1111110,1111111
01010101011000110,ERROR
0,ERROR
00111011,00111011,00111011
11001111,10110000,10110001
01101011100010111,ERROR
111100001101100,100011110010011,100011110010100
01110110010111001,ERROR
0000000001000,0000000001000,0000000001000
101010100100100,110101011011011,110101011011100
,ERROR
110100011,101011100,101011101
0010001111111,0010001111111,0010001111111
0101101001,0101101001,0101101001
0100,0100,0100
1,ERROR
111001001100,100110110011,100110110100
11,10,00
0111111111,0111111111,0111111111
00011000,00011000,00011000
010110,010110,010110
1010100100,1101011011,1101011100
1000,1111,0000
11,10,00
0010,0010,0010
100011010110110,111100101001001,111100101001010
1101110110100110,1010001001011001,1010001001011010
00101000100110010,ERROR
0100,0100,0100
1001000100100,1110111011011,1110111011100
0010111000,0010111000,0010111000
00010101101011,00010101101011,00010101101011
1001101,1110010,1110011
001010000,001010000,001010000
110,101,000
110,101,000
,ERROR
00111,00111,00111
000011,000011,000011
111,100,101
011100,011100,011100
0110000,0110000,0110000
0010,0010,0010
0000000111101,0000000111101,0000000111101
11110001,10001110,10001111
11100111,10011000,10011001
1000010,1111101,1111110
01001000011101,01001000011101,01001000011101
0001001,0001001,0001001
0010101,0010101,0010101
10001111001110111,ERROR
,ERROR
111011101110111,100100010001000,100100010001001
001010101111101,001010101111101,001010101111101
11001101101110011,ERROR
00111,00111,00111
0000111011101,0000111011101,0000111011101
1000010010011000,1111101101100111,1111101101101000
0,ERROR
00,00,00
01011010101101000,ERROR
00001,00001,00001
111110,100001,100010
000111000,000111000,000111000
1011011010101011,1100100101010100,1100100101010101
110001010111,101110101000,101110101001
1111,1000,1001
01000010111,01000010111,01000010111
111010,100101,100110
01111,01111,01111
0110111101,0110111101,0110111101
111101011,100010100,100010101
1100,1011,0000
1101101000110100,1010010111001011,1010010111001100
0110011010,0110011010,0110011010
1010,1101,1110
000001101110,000001101110,000001101110
0000011011101,0000011011101,0000011011101
0001,0001,0001
111101,100010,100011
1,ERROR
01111100100000000,ERROR
00101111100,00101111100,00101111100
100111,111000,111001
11011100110000001,ERROR
1001110001,1110001110,1110001111
011,011,011
001000111,001000111,001000111
101,110,111
110111,101000,101001
0,ERROR
011101100,011101100,011101100
00001001,00001001,00001001
1110000110001,1001111001110,1001111001111
00000010011001101,ERROR
,ERROR
1111001111,1000110000,1000110001
0001110101110011,0001110101110011,0001110101110011
,ERROR
1111111,1000000,1000001
00011,00011,00011
1,ERROR
10,11,00
01100000111110,01100000111110,01100000111110
1100010111011101,1011101000100010,1011101000100011
1,ERROR
011000011111,011000011111,011000011111
,ERROR
1001101001011,1110010110100,1110010110101
1,ERROR
01111,01111,01111
1001010,1110101,1110110
01001,01001,01001
10110100000100100,ERROR
111101,100010,100011
1111101,1000010,1000011
1101100110000,1010011001111,1010011010000
001010010011,001010010011,001010010011
000100,000100,000100
0100001,0100001,0100001
101100000110,110011111001,110011111010
00110011000111011,ERROR
00110001101,00110001101,00110001101
00011000011010101,ERROR
0,ERROR
101,110,111
00100001001011101,ERROR
1011000110100110,1100111001011001,1100111001011010
110,101,000
0101111011,0101111011,0101111011
1,ERROR
110000,101111,000000
0100,0100,0100
1011110001111,1100001110000,1100001110001
100100010,111011101,111011110
010011,010011,010011
110100,101011,101100
,ERROR
000111011001,000111011001,000111011001
0,ERROR
000111011101,000111011101,000111011101
0100001,0100001,0100001
1111001,1000110,1000111
0,ERROR
011000,011000,011000
1011010011,1100101100,1100101101
1111011001,1000100110,1000100111
1001000110000,1110111001111,1110111010000
000010010100,000010010100,000010010100
00010000101001111,ERROR
100011110,111100001,111100010
1000110001,1111001110,1111001111
001,001,001
001001010,001001010,001001010
1100110,1011001,1011010
00,00,00
101011,110100,110101
0111000,0111000,0111000
001011000,001011000,001011000
10110010111,11001101000,11001101001
11,10,00
1,ERROR
00000001000000,00000001000000,00000001000000
00101000011,00101000011,00101000011
111011,100100,100101
11101001000,10010110111,10010111000
0100100,0100100,0100100
1010010,1101101,1101110
000100101011,000100101011,000100101011
1001110,1110001,1110010
0001110111101,0001110111101,0001110111101
101111110100,110000001011,110000001100
00101110001100,00101110001100,00101110001100
00010,00010,00010
111011010000,100100101111,100100110000
0011111,0011111,0011111
0011010,0011010,0011010
101010010100,110101101011,110101101100
11,10,00
000110011,000110011,000110011
00011000000100,00011000000100,00011000000100
10,11,00
0001000011,0001000011,0001000011
11010101,10101010,10101011
0001,0001,0001
011101,011101,011101
0010100111100,0010100111100,0010100111100
01101000110001,01101000110001,01101000110001
10011110010110010,ERROR
1110,1001,1010
0110,0110,0110
0110101001,0110101001,0110101001
10111010011001,11000101100110,11000101100111
11001000010010111,ERROR
100101110,111010001,111010010
101111,110000,110001
11101010110,10010101001,10010101010
11,10,00
1,ERROR
010111011000010,010111011000010,010111011000010
1010001011010010,1101110100101101,1101110100101110
111,100,101
00000110,00000110,00000110
10011000,11100111,11101000
0011100000000,0011100000000,0011100000000
0,ERROR
0000,0000,0000
0100001100,0100001100,0100001100
0,ERROR
11001111110111000,ERROR
00100110110001,00100110110001,00100110110001
101011110,110100001,110100010
1,ERROR
100111101111,111000010000,111000010001
01110011110,01110011110,01110011110
001111001110,001111001110,001111001110
0000101,0000101,0000101
0001000000,0001000000,0001000000
11111010,10000101,10000110
1001010010,1110101101,1110101110
1,ERROR
0,ERROR
0010000100100111,0010000100100111,0010000100100111
01,01,01
101011001101110,110100110010001,110100110010010
1,ERROR
001101100111000,001101100111000,001101100111000
110,101,000
011110110011011,011110110011011,011110110011011
0101,0101,0101
001010101110,001010101110,001010101110
00000100110001001,ERROR
011,011,011
00001110,00001110,00001110
0110001,0110001,0110001
1010001101011,1101110010100,1101110010101
1,ERROR
100010,111101,111110
11000011000100,10111100111011,10111100111100
1111101,1000010,1000011
110001111001,101110000110,101110000111
10101011,11010100,11010101
100100010000000,111011101111111,111011110000000
0101111100,0101111100,0101111100
100,111,000
001100,001100,001100
001001111010011,001001111010011,001001111010011
11000110,10111001,10111010
01101101111010,01101101111010,01101101111010
0011,0011,0011
1001101101101001,1110010010010110,1110010010010111
0011001011000,0011001011000,0011001011000
001110111101,001110111101,001110111101
011111000,011111000,011111000
101100000,110011111,110100000
1100,1011,0000
011010111,011010111,011010111
11,10,00
1,ERROR
000001101000,000001101000,000001101000
,ERROR
1,ERROR
0111111000010,0111111000010,0111111000010
1,ERROR
11001,10110,10111
011101,011101,011101
00111,00111,00111
01100,01100,01100
011010101100,011010101100,011010101100
101101011,110010100,110010101
010101110,010101110,010101110
,ERROR
110010111,101101000,101101001
0001101011011000,0001101011011000,0001101011011000
10101,11010,11011
0011101110011,0011101110011,0011101110011
1110100001101,1001011110010,1001011110011
010110,010110,010110
,ERROR
1,ERROR
0000001001,0000001001,0000001001
110111011011,101000100100,101000100101
111,100,101
1101,1010,1011
1010110111111110,1101001000000001,1101001000000010
101,110,111
10110,11001,11010
11111000101110,10000111010001,10000111010010
110010111,101101000,101101001
010,010,010
0,ERROR
00110100011111,00110100011111,00110100011111
011010101101,011010101101,011010101101
0101111101,0101111101,0101111101
0001101011,0001101011,0001101011
0110111110001,0110111110001,0110111110001
01000011100011111,ERROR
0100100101,0100100101,0100100101
1,ERROR
0111111001011000,0111111001011000,0111111001011000
0,ERROR
01100010101,01100010101,01100010101
110,101,000
0100,0100,0100
01111100,01111100,01111100
111,100,101
1000001111010,1111110000101,1111110000110
0111,0111,0111
010011001,010011001,010011001
0011000,0011000,0011000
0,ERROR
1000111010110,1111000101001,1111000101010
100011100,111100011,111100100
01,01,01
11010,10101,10110
1011001110011,1100110001100,1100110001101
1101101100,1010010011,1010010100
10,11,00
11100101,10011010,10011011
01100010,01100010,01100010
00,00,00
1111010100010001,1000101011101110,1000101011101111
1011,1100,1101
111,100,101
100111010100011,111000101011100,111000101011101
111011111010101,100100000101010,100100000101011
10001000111110111,ERROR
0001,0001,0001
10101110000,11010001111,11010010000
00010010111001000,ERROR
000,000,000
000111,000111,000111
1001100111,1110011000,1110011001
0010110101,0010110101,0010110101
11110010001,10001101110,10001101111
111010001101100,100101110010011,100101110010100
00000,00000,00000
1001110000,1110001111,1110010000
000010000,000010000,000010000
0110001,0110001,0110001
001111000111001,001111000111001,001111000111001
,ERROR
1101,1010,1011
10,11,00
1111110,1000001,1000010
00001010010010001,ERROR
0101100110110100,0101100110110100,0101100110110100
10110010,11001101,11001110
100,111,000
11,10,00
1111101100110,1000010011001,1000010011010
00,00,00
1,ERROR
100111011,111000100,111000101
10011001,11100110,11100111
01100100101,01100100101,01100100101
11010001,10101110,10101111
0110001111100,0110001111100,0110001111100
11010,10101,10110
1,ERROR
0101011101100011,0101011101100011,0101011101100011
1101,1010,1011
10000111111,11111000000,11111000001
111,100,101
1100,1011,0000
011011000110,011011000110,011011000110
0111,0111,0111
00111000011011111,ERROR
11010100111010110,ERROR
1100000011110000,1011111100001111,1011111100010000
10011011111,11100100000,11100100001
00110010101111000,ERROR
0011101000011,0011101000011,0011101000011
001001110,001001110,001001110
10111,11000,11001
1001,1110,1111
01011111100011010,ERROR
10000010111010110,ERROR
1100111100,1011000011,1011000100
10111001,11000110,11000111
100110001111,111001110000,111001110001
0011110101110100,0011110101110100,0011110101110100
,ERROR
0100000,0100000,0100000
010000,010000,010000
01101101,01101101,01101101
0010010110110011,0010010110110011,0010010110110011
000100100100101,000100100100101,000100100100101
11,10,00
11,10,00
0,ERROR
010010,010010,010010
001,001,001
1,ERROR
1,ERROR
100,111,000
1001010011010101,1110101100101010,1110101100101011
